ID:9890 SKID:K1124+248.5  timeStamp:2025-03-28 08:08:24:557
ID:9890 SKID:K1124+753.5  timeStamp:2025-03-28 08:09:31:759
ID:9890 SKID:K1124+754.5  timeStamp:2025-03-28 08:09:31:939
ID:9890 SKID:K1124+756  timeStamp:2025-03-28 08:09:32:121
ID:9890 SKID:K1124+757.5  timeStamp:2025-03-28 08:09:32:300
ID:9890 SKID:K1124+758.5  timeStamp:2025-03-28 08:09:32:477
ID:9890 SKID:K1124+760  timeStamp:2025-03-28 08:09:32:667
ID:9890 SKID:K1124+761.5  timeStamp:2025-03-28 08:09:32:843
ID:9890 SKID:K1124+763  timeStamp:2025-03-28 08:09:33:19
ID:9890 SKID:K1124+764.5  timeStamp:2025-03-28 08:09:33:200
ID:9890 SKID:K1124+765.5  timeStamp:2025-03-28 08:09:33:382
ID:9890 SKID:K1124+767  timeStamp:2025-03-28 08:09:33:558
ID:9890 SKID:K1124+768.5  timeStamp:2025-03-28 08:09:33:733
ID:9890 SKID:K1124+769.5  timeStamp:2025-03-28 08:09:33:914
ID:9890 SKID:K1124+771.5  timeStamp:2025-03-28 08:09:34:83
ID:9890 SKID:K1124+772.5  timeStamp:2025-03-28 08:09:34:258
ID:9890 SKID:K1124+774  timeStamp:2025-03-28 08:09:34:437
ID:9890 SKID:K1124+775.5  timeStamp:2025-03-28 08:09:34:619
ID:9890 SKID:K1124+776.5  timeStamp:2025-03-28 08:09:34:794
ID:9890 SKID:K1124+778  timeStamp:2025-03-28 08:09:34:970
ID:9890 SKID:K1124+779.5  timeStamp:2025-03-28 08:09:35:147
ID:9890 SKID:K1124+780.5  timeStamp:2025-03-28 08:09:35:322
ID:9890 SKID:K1124+782  timeStamp:2025-03-28 08:09:35:494
ID:9890 SKID:K1124+783.5  timeStamp:2025-03-28 08:09:35:663
ID:9890 SKID:K1124+785  timeStamp:2025-03-28 08:09:35:834
ID:9890 SKID:K1124+786  timeStamp:2025-03-28 08:09:36:16
ID:9890 SKID:K1124+787.5  timeStamp:2025-03-28 08:09:36:193
ID:9890 SKID:K1124+789  timeStamp:2025-03-28 08:09:36:370
ID:9890 SKID:K1124+790.5  timeStamp:2025-03-28 08:09:36:545
