ID:9940 SKID:K1122+14.5  timeStamp:2025-03-28 08:08:24:557
ID:9940 SKID:K1122+429.5  timeStamp:2025-03-28 08:09:31:759
ID:9940 SKID:K1122+428  timeStamp:2025-03-28 08:09:31:939
ID:9940 SKID:K1122+426  timeStamp:2025-03-28 08:09:32:121
ID:9940 SKID:K1122+424.5  timeStamp:2025-03-28 08:09:32:300
ID:9940 SKID:K1122+423  timeStamp:2025-03-28 08:09:32:477
ID:9940 SKID:K1122+421.5  timeStamp:2025-03-28 08:09:32:667
ID:9940 SKID:K1122+420  timeStamp:2025-03-28 08:09:32:843
ID:9940 SKID:K1122+418.5  timeStamp:2025-03-28 08:09:33:19
ID:9940 SKID:K1122+416.5  timeStamp:2025-03-28 08:09:33:200
ID:9940 SKID:K1122+415  timeStamp:2025-03-28 08:09:33:382
ID:9940 SKID:K1122+413.5  timeStamp:2025-03-28 08:09:33:558
ID:9940 SKID:K1122+412  timeStamp:2025-03-28 08:09:33:733
ID:9940 SKID:K1122+410.5  timeStamp:2025-03-28 08:09:33:914
ID:9940 SKID:K1122+409  timeStamp:2025-03-28 08:09:34:83
ID:9940 SKID:K1122+407.5  timeStamp:2025-03-28 08:09:34:258
ID:9940 SKID:K1122+406  timeStamp:2025-03-28 08:09:34:437
ID:9940 SKID:K1122+404.5  timeStamp:2025-03-28 08:09:34:619
ID:9940 SKID:K1122+402.5  timeStamp:2025-03-28 08:09:34:794
ID:9940 SKID:K1122+401  timeStamp:2025-03-28 08:09:34:970
ID:9940 SKID:K1122+399.5  timeStamp:2025-03-28 08:09:35:147
ID:9940 SKID:K1122+398  timeStamp:2025-03-28 08:09:35:322
ID:9940 SKID:K1122+396.5  timeStamp:2025-03-28 08:09:35:494
ID:9940 SKID:K1122+395  timeStamp:2025-03-28 08:09:35:663
ID:9940 SKID:K1122+393.5  timeStamp:2025-03-28 08:09:35:834
ID:9940 SKID:K1122+391.5  timeStamp:2025-03-28 08:09:36:16
ID:9940 SKID:K1122+390  timeStamp:2025-03-28 08:09:36:193
ID:9940 SKID:K1122+388  timeStamp:2025-03-28 08:09:36:370
ID:9940 SKID:K1122+387  timeStamp:2025-03-28 08:09:36:545
